page,statement,row_label,actuals_2019_20_revenue,actuals_2019_20_capital,actuals_2019_20_total,BE_2020_21_revenue,BE_2020_21_capital,BE_2020_21_total,RE_2020_21_revenue,RE_2020_21_capital,RE_2020_21_total,BE_2021_22_revenue,BE_2021_22_capital,BE_2021_22_total
127,Statement 10B,164.   Integrated Development and Management of,38.99,,38.99,45.4,,45.4,,,,,,
127,Statement 10B,165. Fisheries and Aquaculture Infrastructure,,,,0.6,,0.6,0.6,,0.6,1.5,,1.5
127,Statement 10B,166. Pradhan Mantri Matsya Sampada Yojana (,,,,,,,62.39,,62.39,90.0,,90.0
127,Statement 10B,Demand No. 42,220.87,,220.87,270.89,,270.89,240.76,,240.76,265.29,,265.29
127,Statement 10B,167. National Programme for Dairy Development,22.79,,22.79,25.8,,25.8,24.59,,24.59,,,
127,Statement 10B,168.   Dairy Entrepreneurship Development,22.36,,22.36,0.01,,0.01,,,,,,
127,Statement 10B,169.   Rashtriya Gokul Mission,29.97,,29.97,27.0,,27.0,32.0,,32.0,,,
127,Statement 10B,170.   Supporting Dairy Cooperatives and Farmer,8.6,,8.6,8.6,,8.6,8.6,,8.6,,,
127,Statement 10B,171.   Livestock Health and Disease Control,31.77,,31.77,36.05,,36.05,21.81,,21.81,,,
127,Statement 10B,172.   National Livestock Mission,29.87,,29.87,48.7,,48.7,46.25,,46.25,,,
127,Statement 10B,173.   Livestock Census and Integrated Sample Survey,3.24,,3.24,,,,,,,,,
127,Statement 10B,174.   Dairy Processing and Infrastructure Development,2.29,,2.29,5.16,,5.16,0.86,,0.86,,,
127,Statement 10B,175.   National Animal Disease Control Programme for,69.98,,69.98,106.65,,106.65,106.65,,106.65,,,
127,Statement 10B,176.   Animal Husbandry Infrastructure Development,,,,12.92,,12.92,,,,,,
128,Statement 10B,177.01   National Programme for Dairy,,,,,,,,,,21.91,,21.91
128,Statement 10B,177.02   Rashtriya Gokul Mission,,,,,,,,,,54.0,,54.0
128,Statement 10B,177.03   National Livestock Mission,,,,,,,,,,29.0,,29.0
128,Statement 10B,Total- Rashtriya Pashudhan Vikas Yojana,,,,,,,,,,104.91,,104.91
128,Statement 10B,178.   Livestock Health and Disease Control Programme,,,,,,,,,,145.76,,145.76
128,Statement 10B,179.   Infrastructure Development Fund,,,,,,,,,,14.62,,14.62
128,Statement 10B,Demand No. 43,0.35,,0.35,46.5,,46.5,49.45,,49.45,47.3,,47.3
128,Statement 10B,180. Pradhan Mantri Kisan Sampada Yojana,0.35,,0.35,46.5,,46.5,32.25,,32.25,30.1,,30.1
128,Statement 10B,181.   Prime Minister Formalisation of Micro Food,,,,,,,17.2,,17.2,17.2,,17.2
128,Statement 10B,Demand No. 44,3851.1,,3851.1,4300.0,,4300.0,3997.14,,3997.14,4260.2,,4260.2
128,Statement 10B,182.01    Establishment of New Medical Colleges,,,,505.62,,505.62,,,,,,
128,Statement 10B,182.02 Establishing New Medical Colleges,171.0,,171.0,,,,,,,,,
128,Statement 10B,182.03 Strengthening Government Medical,79.48,,79.48,,,,,,,,,
128,Statement 10B,182.04 Establishment of New Medical Colleges,,,,,,,582.02,,582.02,582.02,,582.02
128,Statement 10B,Total- Human Resources for Health and Medical,250.48,,250.48,505.62,,505.62,582.02,,582.02,582.02,,582.02
128,Statement 10B,183.01   RCH Flexible Pool including Routine,731.65,,731.65,,,,,,,,,
128,Statement 10B,183.02   Health System Strengthening under,1159.08,,1159.08,92.24,,92.24,221.81,,221.81,92.24,,92.24
129,Statement 10B,183.03    Ayushman Bharat - Health and Wellness,,,,148.51,,148.51,148.49,,148.49,,,
129,Statement 10B,183.04    Ayushman Bharat - Health and Wellness,191.72,,191.72,,,,,,,,,
129,Statement 10B,183.05    RCH Flexible Pool including Routine,,,,586.2,,586.2,,,,644.82,,644.82
129,Statement 10B,183.06    Health System Strengthening under,,,,1068.86,,1068.86,1100.86,,1100.86,,,
129,Statement 10B,183.07    Flexible Pool for Communicable,263.41,,263.41,225.17,,225.17,175.17,,175.17,225.17,,225.17
129,Statement 10B,183.08    Flexible Pool for Non-Communicable,93.33,,93.33,75.93,,75.93,43.38,,43.38,,,
129,Statement 10B,183.09    Infrastructure Maintenance,907.53,,907.53,758.13,,758.13,673.57,,673.57,761.84,,761.84
129,Statement 10B,183.10    Infrastructure Maintenance (PMSSN),,,,,,,84.56,,84.56,,,
129,Statement 10B,183.11     RCH Flexible Pool including Routine,,,,,,,586.2,,586.2,,,
129,Statement 10B,183.12 Health System Strengthening under,,,,,,,,,,1308.11,,1308.11
129,Statement 10B,183.13 Ayushman Bharat - Health and Wellness,,,,,,,,,,181.51,,181.51
129,Statement 10B,183.14 Flexible Pool for Non-Communicable,,,,,,,,,,75.93,,75.93
129,Statement 10B,Total- National Rural Health Mission,3346.72,,3346.72,2955.04,,2955.04,3034.04,,3034.04,3289.62,,3289.62
129,Statement 10B,184.01    Other Health System for activities,85.96,,85.96,,,,41.18,,41.18,,,
129,Statement 10B,184.02    Other Health System for activities,,,,59.9,,59.9,19.0,,19.0,64.17,,64.17
129,Statement 10B,184.03    Ayushman Bharat - Health and Wellness,31.29,,31.29,,,,,,,,,
130,Statement 10B,184.04     Ayushman Bharat - Health and Wellness,,,,21.4,,21.4,21.4,,21.4,21.4,,21.4
130,Statement 10B,Total- National Urban Health Mission,117.25,,117.25,81.3,,81.3,81.58,,81.58,85.57,,85.57
130,Statement 10B,185.01    National Mental Health Programme,,,,3.75,,3.75,1.0,,1.0,3.25,,3.25
130,Statement 10B,185.02    Capacity Building for Trauma Centres,,,,13.62,,13.62,,,,6.71,,6.71
130,Statement 10B,185.03     National Programme for Health Care for,,,,6.12,,6.12,,,,,,
130,Statement 10B,185.04 National Programme for prevention and,15.5,,15.5,22.08,,22.08,32.26,,32.26,21.94,,21.94
130,Statement 10B,Total- Tertiary Care Programs,15.5,,15.5,45.57,,45.57,33.26,,33.26,31.9,,31.9
130,Statement 10B,186.   Strengthening of State Drug Regulatory System,50.5,,50.5,18.88,,18.88,14.03,,14.03,18.88,,18.88
130,Statement 10B,187.01  Support from Gross Budgetary Support,8.65,,8.65,4.04,,4.04,,,,,,
130,Statement 10B,188.01 Support from Gross Budgetary Support,62.0,,62.0,21.58,,21.58,,,,,,
130,Statement 10B,188.02 Support from National Investment Fund,,,,667.97,,667.97,,,,,,
130,Statement 10B,188.03 Support from (PMSSN),,,,,,,252.21,,252.21,252.21,,252.21
130,Statement 10B,Total- Ayushman Bharat - Pradhan Mantri Jan Arogya,62.0,,62.0,689.55,,689.55,252.21,,252.21,252.21,,252.21
130,Statement 10B,Demand No. 51,94.56,32.89,127.45,98.06,162.03,260.09,93.0,77.73,170.73,126.04,105.86,231.9
130,Statement 10B,189. Tribal Area Component,94.56,32.89,127.45,98.06,162.03,260.09,93.0,77.73,170.73,126.04,105.86,231.9
130,Statement 10B,Demand No. 53,1.17,0.34,1.51,18.58,0.25,18.83,2.6,0.11,2.71,21.0,0.1,21.1
130,Statement 10B,190.01    Education,0.34,0.34,0.68,,,,,,,,,
130,Statement 10B,191.   Tribal Area Component - Dadra and Nagar Haveli,,,,18.58,0.25,18.83,2.6,0.11,2.71,21.0,0.1,21.1
131,Statement 10B,192.01   Health,0.8,,0.8,,,,,,,,,
131,Statement 10B,192.02    Welfare of Scheduled Caste/Scheduled,0.03,,0.03,,,,,,,,,
131,Statement 10B,Total- Schemes of UT - Dadra and Nagar Haveli,0.83,,0.83,,,,,,,,,
131,Statement 10B,Demand No. 55,758.5,167.61,926.11,1148.34,201.37,1349.71,1148.34,201.37,1349.71,1211.71,220.6,1432.31
131,Statement 10B,193. Secretariat,15.89,,15.89,19.6,,19.6,19.6,,19.6,19.52,,19.52
131,Statement 10B,194.   Other Establishment,,,,379.68,,379.68,379.68,,379.68,385.08,,385.08
131,Statement 10B,195.01   Science and Technology,2.53,0.19,2.72,2.93,0.22,3.15,2.93,0.22,3.15,4.01,0.5,4.51
131,Statement 10B,"195.02   Urban Development, Housing, Water",24.87,42.14,67.01,17.35,41.25,58.6,17.35,41.25,58.6,17.25,40.5,57.75
131,Statement 10B,195.03   Roads,0.49,12.0,12.49,0.5,14.0,14.5,0.5,14.0,14.5,0.4,15.0,15.4
131,Statement 10B,195.04   Transport,393.26,59.48,452.74,412.35,80.0,492.35,412.35,80.0,492.35,434.45,113.75,548.2
131,Statement 10B,195.05   Tourism Development,4.81,5.5,10.31,4.85,7.0,11.85,4.85,7.0,11.85,4.35,,4.35
131,Statement 10B,"195.06   Education, Sports, Arts and Culture",33.86,14.03,47.89,46.05,12.95,59.0,46.05,12.95,59.0,48.14,9.7,57.84
131,Statement 10B,195.07   Agriculture and Allied Activities,25.91,2.34,28.25,30.31,3.5,33.81,30.31,3.5,33.81,32.11,2.8,34.91
131,Statement 10B,195.08   Employment and Training,1.79,3.1,4.89,1.41,2.0,3.41,1.41,2.0,3.41,2.71,2.0,4.71
131,Statement 10B,195.09   Disaster Management,0.28,,0.28,0.43,,0.43,0.43,,0.43,0.54,,0.54
131,Statement 10B,195.10   Information Technology,58.67,,58.67,55.0,,55.0,55.0,,55.0,60.0,,60.0
131,Statement 10B,195.11   Police,,2.57,2.57,0.08,6.15,6.23,0.08,6.15,6.23,0.5,6.3,6.8
131,Statement 10B,195.12   Power,113.47,13.25,126.72,102.27,13.0,115.27,102.27,13.0,115.27,118.06,9.5,127.56
131,Statement 10B,195.13   Environment and Forest,9.72,3.26,12.98,9.5,3.2,12.7,9.5,3.2,12.7,12.0,3.2,15.2
131,Statement 10B,195.14   Panchayati Raj,4.62,0.1,4.72,4.4,0.5,4.9,4.4,0.5,4.9,4.15,0.3,4.45
131,Statement 10B,195.15   Civil Supplies,6.63,1.0,7.63,4.7,1.0,5.7,4.7,1.0,5.7,4.9,0.75,5.65
131,Statement 10B,195.16   Health,42.63,6.71,49.34,39.85,12.2,52.05,39.85,12.2,52.05,43.84,12.2,56.04
131,Statement 10B,"195.17   Social Welfare, Women and Child",8.25,0.25,8.5,7.35,0.5,7.85,7.35,0.5,7.85,8.65,0.75,9.4
131,Statement 10B,195.18   Village and Small Industries,0.61,0.34,0.95,0.99,0.5,1.49,0.99,0.5,1.49,1.18,1.0,2.18
131,Statement 10B,Total- Schemes of UT,732.4,166.26,898.66,740.32,197.97,938.29,740.32,197.97,938.29,797.24,218.25,1015.49
132,Statement 10B,196.   UT's Supplement to Centrally Sponsored Schemes,3.12,,3.12,3.19,,3.19,3.19,,3.19,4.02,,4.02
132,Statement 10B,197.   Grantee / Other Bodies,4.49,,4.49,3.67,,3.67,3.67,,3.67,4.02,,4.02
132,Statement 10B,198.   Other Expenditure of UT,2.6,1.35,3.95,1.88,3.4,5.28,1.88,3.4,5.28,1.83,2.35,4.18
132,Statement 10B,Demand No. 59,325.06,,325.06,164.03,,164.03,369.43,,369.43,174.5,,174.5
132,Statement 10B,199.01 States/UTs Component,29.67,,29.67,34.03,,34.03,34.03,,34.03,33.46,,33.46
132,Statement 10B,200.01 Other items of States/UTs Component,295.39,,295.39,130.0,,130.0,335.4,,335.4,141.04,,141.04
132,Statement 10B,Demand No. 61,226.81,0.95,227.76,272.16,7.47,279.63,180.15,6.26,186.41,193.17,4.0,197.17
132,Statement 10B,201.01  Ground Water Management and,3.91,0.95,4.86,4.53,7.47,12.0,2.2,6.26,8.46,4.53,4.0,8.53
132,Statement 10B,202.   HRD/Capacity Building Programme,0.02,,0.02,0.63,,0.63,0.1,,0.1,0.64,,0.64
132,Statement 10B,203.   Har Khet Ko Pani,205.0,,205.0,205.0,,205.0,150.0,,150.0,165.0,,165.0
132,Statement 10B,204.   Flood Management and Border Areas,10.88,,10.88,50.0,,50.0,15.85,,15.85,20.0,,20.0
132,Statement 10B,205.01    Programme Component,7.0,,7.0,12.0,,12.0,12.0,,12.0,3.0,,3.0
132,Statement 10B,Demand No. 62,1833.89,,1833.89,2149.41,,2149.41,1700.0,,1700.0,5897.18,,5897.18
132,Statement 10B,206.01    Programme Component,381.42,,381.42,999.41,,999.41,328.7,,328.7,896.08,,896.08
132,Statement 10B,206.02    EAP Component,452.4,,452.4,,,,271.3,,271.3,,,
132,Statement 10B,Total- SBM-Rural,833.82,,833.82,999.41,,999.41,600.0,,600.0,896.08,,896.08
132,Statement 10B,207.01 Jal Jeevan Mission/National Rural,1000.07,,1000.07,1150.0,,1150.0,1100.0,,1100.0,5001.1,,5001.1
132,Statement 10B,Demand No. 63,845.45,,845.45,977.95,,977.95,1126.13,,1126.13,1084.12,,1084.12
133,Statement 10B,208. Labour Welfare Scheme,8.4,,8.4,12.9,,12.9,8.6,,8.6,12.9,,12.9
133,Statement 10B,209.   Bima Yojana for Unorganised Workers,24.34,,24.34,17.45,,17.45,,,,,,
133,Statement 10B,210.   Labour and Employment Statistical System (LESS),0.41,,0.41,1.0,,1.0,1.0,,1.0,12.9,,12.9
133,Statement 10B,"211.   Machinery for Better Conciliation, Preventive",0.9,,0.9,,,,,,,,,
133,Statement 10B,212.   Creation of National Platform of Unorganized,,,,4.3,,4.3,4.3,,4.3,,,
133,Statement 10B,"213.   Employees Pension Scheme, 1995",432.95,,432.95,641.3,,641.3,641.3,,641.3,631.06,,631.06
133,Statement 10B,214.   Social Security for Plantation Workers in Assam,1.23,,1.23,3.32,,3.32,3.32,,3.32,,,
133,Statement 10B,215.   National Child Labour Project including grants in,7.91,,7.91,9.99,,9.99,4.38,,4.38,10.32,,10.32
133,Statement 10B,216.01    National Career Services,5.64,,5.64,6.63,,6.63,4.8,,4.8,5.0,,5.0
133,Statement 10B,216.02    Pradhan Mantri Rojgar Protsahan Yojna,318.0,,318.0,218.36,,218.36,118.0,,118.0,78.0,,78.0
133,Statement 10B,"216.03    Coaching and Guidance for SC,ST and",2.27,,2.27,4.2,,4.2,2.72,,2.72,6.5,,6.5
133,Statement 10B,216.04    Employment Promotion Scheme,0.65,,0.65,,,,,,,,,
133,Statement 10B,Total- Employment Generation Programs,326.56,,326.56,229.19,,229.19,125.52,,125.52,89.5,,89.5
133,Statement 10B,217.   Strengthening and Development of DGFASLI,0.35,,0.35,,,,,,,,,
133,Statement 10B,218.   Strengthening of System and Infrastructure of,0.89,,0.89,,,,,,,,,
133,Statement 10B,219.   Central Board for Workers Education,10.48,,10.48,,,,,,,7.74,,7.74
133,Statement 10B,220.   National Labour Institute,1.03,,1.03,,,,,,,1.5,,1.5
133,Statement 10B,221.   Pradhan Mantri Shram Yogi Maandhan,30.0,,30.0,43.0,,43.0,43.0,,43.0,34.4,,34.4
133,Statement 10B,222.   Pradhan Mantri Karam Yogi Maandhan,,,,15.5,,15.5,7.0,,7.0,12.9,,12.9
133,Statement 10B,223.   Pradhan Mantri Gareeb Kalyan Yojana,,,,,,,216.44,,216.44,,,
133,Statement 10B,224.   Aatmanirbhar Bharat Rojgar Yojana,,,,,,,71.27,,71.27,270.9,,270.9
133,Statement 10B,Demand No. 67,773.54,,773.54,634.13,,634.13,382.34,,382.34,350.5,,350.5
134,Statement 10B,225.   Solar Charkha Mission,3.96,,3.96,10.0,,10.0,0.01,,0.01,0.01,,0.01
134,Statement 10B,226.   Market Promotion and Development Assistance,9.16,,9.16,,,,,,,,,
134,Statement 10B,227.   Scheme for Fund for Regeneration of Traditional,15.8,,15.8,44.08,,44.08,25.78,,25.78,12.95,,12.95
134,Statement 10B,228.   Coir Vikas Yojana,5.06,,5.06,3.19,,3.19,1.23,,1.23,0.3,,0.3
134,Statement 10B,"229.   ASPIRE (Promotion of Innovation, Rural Industry",,,,4.3,,4.3,1.85,,1.85,,,
134,Statement 10B,230.   Credit Linked Capital Subsidy and Technology,4.28,,4.28,2.8,,2.8,2.8,,2.8,2.8,,2.8
134,Statement 10B,231.   Prime Minister Employment Generation,430.63,,430.63,355.0,,355.0,174.65,,174.65,210.19,,210.19
134,Statement 10B,232.   Credit Support Programme,139.39,,139.39,,,,0.01,,0.01,0.01,,0.01
134,Statement 10B,233.   Procurement and Marketing Support Scheme,,,,5.72,,5.72,1.66,,1.66,0.2,,0.2
134,Statement 10B,234.   International Cooperation Scheme,0.02,,0.02,1.63,,1.63,0.05,,0.05,1.0,,1.0
134,Statement 10B,235.   Promotional Services Institutions and Programme,4.53,,4.53,6.5,,6.5,0.1,,0.1,0.1,,0.1
134,Statement 10B,236.   Infrastructure Development and Capacity Building,24.0,,24.0,25.0,,25.0,15.0,,15.0,15.0,,15.0
134,Statement 10B,237.   Database Research Evaluation and Other Office,,,,0.1,,0.1,0.02,,0.02,0.02,,0.02
134,Statement 10B,238.   National Schedule Caste/Schedule Tribe Hub,10.71,,10.71,25.0,,25.0,20.0,,20.0,25.02,,25.02
134,Statement 10B,239.   Infrastructure Development and Capacity Building-,32.27,,32.27,18.89,,18.89,4.75,,4.75,4.75,,4.75
134,Statement 10B,240.   Gramodyog Vikas Yojana,12.0,,12.0,16.92,,16.92,2.78,,2.78,4.5,,4.5
134,Statement 10B,241.   Khadi Vikas Yojana,23.79,,23.79,25.0,,25.0,16.65,,16.65,21.65,,21.65
134,Statement 10B,242.   Fund of Funds,,,,25.0,,25.0,,,,,,
134,Statement 10B,243.   Interest Subvention Scheme for Incremental Credit,57.94,,57.94,65.0,,65.0,115.0,,115.0,52.0,,52.0
134,Statement 10B,Demand No. 68,23.8,,23.8,23.23,,23.23,23.23,,23.23,15.03,,15.03
134,Statement 10B,244. Geological Survey of India,23.8,,23.8,22.0,,22.0,22.0,,22.0,14.4,,14.4
134,Statement 10B,245.   Indian Bureau of Mines,,,,1.23,,1.23,1.23,,1.23,0.63,,0.63
134,Statement 10B,Demand No. 70,279.92,,279.92,486.0,,486.0,288.0,,288.0,486.0,,486.0
134,Statement 10B,246. Human Resources Development and Training,3.0,,3.0,3.0,,3.0,0.5,,0.5,0.5,,0.5
135,Statement 10B,247.   Wind Power,85.0,,85.0,200.0,,200.0,165.0,,165.0,150.0,,150.0
135,Statement 10B,248.   Small Hydro Power,20.0,,20.0,30.0,,30.0,10.0,,10.0,30.0,,30.0
135,Statement 10B,249.   Solar Power,97.79,,97.79,143.0,,143.0,74.0,,74.0,158.0,,158.0
135,Statement 10B,250.   Green Energy Corridors,3.0,,3.0,25.0,,25.0,10.0,,10.0,10.0,,10.0
135,Statement 10B,251.   Solar Power,68.13,,68.13,,,,,,,,,
135,Statement 10B,252.   Biogas Programme,3.0,,3.0,10.0,,10.0,8.5,,8.5,15.0,,15.0
135,Statement 10B,253.   Kisan Urja Suraksha evam Utthaan Mahabhiyan,,,,25.0,,25.0,,,,50.0,,50.0
135,Statement 10B,254. Kisan Urja Suraksha evam Utthaan,,,,50.0,,50.0,20.0,,20.0,72.5,,72.5
135,Statement 10B,Demand No. 71,61.16,,61.16,74.62,,74.62,42.02,,42.02,78.86,,78.86
135,Statement 10B,255. Rashtriya Gram Swaraj Abhiyan (RGSA),61.16,,61.16,74.62,,74.62,42.02,,42.02,78.86,,78.86
135,Statement 10B,Demand No. 75,1619.8,,1619.8,1840.5,,1840.5,1652.27,,1652.27,555.99,,555.99
135,Statement 10B,256. Direct Benefit Transfer - LPG,1273.99,,1273.99,1631.23,,1631.23,1097.39,,1097.39,536.64,,536.64
135,Statement 10B,257.   LPG Connection to Poor Households,164.1,,164.1,48.07,,48.07,416.67,,416.67,,,
135,Statement 10B,258.   Other subsidy payable including for North Eastern,,,,22.86,,22.86,21.41,,21.41,19.35,,19.35
135,Statement 10B,259.   Under-recovery (other Subsidy Payable),174.49,,174.49,136.57,,136.57,115.13,,115.13,,,
135,Statement 10B,260.   Direct Benefit Transfer- Kerosene,7.22,,7.22,1.77,,1.77,1.67,,1.67,,,
135,Statement 10B,Demand No. 78,654.54,51.57,706.11,787.0,70.0,857.0,501.0,15.0,516.0,685.6,80.0,765.6
135,Statement 10B,261. Deen Dayal Upadhyaya Gram Jyoti Yojna,349.67,,349.67,387.0,,387.0,227.0,,227.0,309.6,,309.6
135,Statement 10B,262.01    IPDS-Grant,304.87,,304.87,400.0,,400.0,274.0,,274.0,376.0,,376.0
135,Statement 10B,262.02    IPDS-Loans,,51.57,51.57,,70.0,70.0,,15.0,15.0,,80.0,80.0
135,Statement 10B,Total- Integrated Power Development Scheme,304.87,51.57,356.44,400.0,70.0,470.0,274.0,15.0,289.0,376.0,80.0,456.0
135,Statement 10B,Demand No. 85,,2393.57,2393.57,,2920.0,2920.0,,3430.0,3430.0,,4125.0,4125.0
135,Statement 10B,263.01    Works under Roads Wing,,2393.57,2393.57,,2920.0,2920.0,,3430.0,3430.0,,4125.0,4125.0
136,Statement 10B,Demand No. 86,5904.17,,5904.17,5026.0,,5026.0,5823.02,,5823.02,15127.24,,15127.24
136,Statement 10B,264.01    PMAY-Programme Component,4675.0,,4675.0,3413.0,,3413.0,4210.0,,4210.0,3412.5,,3412.5
136,Statement 10B,265.   Indira Gandhi National Old Age Pension Scheme,,,,,,,,,,711.07,,711.07
136,Statement 10B,266.   Indira Gandhi National Widow Pension,,,,,,,,,,216.07,,216.07
136,Statement 10B,267.   Indira Gandhi National Disability Pension,,,,,,,,,,26.67,,26.67
136,Statement 10B,268.   National Family Benefit Scheme,,,,,,,,,,37.09,,37.09
136,Statement 10B,269.   MGNREGA-Programme Component,,,,,,,,,,8330.0,,8330.0
136,Statement 10B,270.01    NRLM-Programme Component,1229.17,,1229.17,1613.0,,1613.0,1613.02,,1613.02,2393.84,,2393.84
136,Statement 10B,Demand No. 87,161.54,,161.54,223.87,,223.87,123.87,,123.87,215.01,,215.01
136,Statement 10B,271. Land Records Modernization Programme,5.0,,5.0,23.86,,23.86,23.86,,23.86,15.0,,15.0
136,Statement 10B,272.01    Programme Component,156.54,,156.54,200.01,,200.01,100.01,,100.01,200.01,,200.01
136,Statement 10B,Demand No. 88,108.53,,108.53,137.69,,137.69,97.0,,97.0,125.45,,125.45
136,Statement 10B,273. Science and Technology Institutional and Human,4.89,,4.89,10.0,,10.0,4.0,,4.0,10.0,,10.0
136,Statement 10B,"274. Innovation, Technology Development and",83.64,,83.64,117.69,,117.69,83.0,,83.0,97.45,,97.45
136,Statement 10B,275. Science and Engineering Research Board,20.0,,20.0,10.0,,10.0,10.0,,10.0,18.0,,18.0
136,Statement 10B,Demand No. 91,172.41,,172.41,209.65,,209.65,189.55,,189.55,191.82,0.01,191.83
136,Statement 10B,276.01    Development of Entrepreneurship,2.15,,2.15,3.02,,3.02,0.93,,0.93,3.87,,3.87
136,Statement 10B,276.02    Development of Skills,159.99,,159.99,121.73,,121.73,130.44,,130.44,122.5,,122.5
136,Statement 10B,276.03    Strengthening of Infrastructure for,5.73,,5.73,7.4,,7.4,7.39,,7.39,8.26,,8.26
136,Statement 10B,276.04    Strengthening of Skill Institutions,0.71,,0.71,1.38,,1.38,0.46,,0.46,0.64,0.01,0.65
137,Statement 10B,276.05   Promotion of Apprenticeship,3.83,,3.83,5.66,,5.66,10.32,,10.32,9.29,,9.29
137,Statement 10B,276.06   Skill Acquisition and Knowledge,,,,39.5,,39.5,14.32,,14.32,20.97,,20.97
137,Statement 10B,276.07 Skill Strengthening for Industrial Value,,,,30.96,,30.96,25.69,,25.69,26.29,,26.29
137,Statement 10B,Total- Pradhan Mantri Kaushal Vikas Yojana,172.41,,172.41,209.65,,209.65,189.55,,189.55,191.82,0.01,191.83
137,Statement 10B,Demand No. 93,61.81,,61.81,68.56,,68.56,47.57,,47.57,61.04,,61.04
137,Statement 10B,277. Deendayal Disabled Rehabilitation Scheme,9.98,,9.98,11.18,,11.18,8.89,,8.89,10.75,,10.75
137,Statement 10B,278.   Assistance to Disabled Persons for,24.53,,24.53,19.78,,19.78,17.18,,17.18,18.92,,18.92
137,Statement 10B,279.   Support to National Institutes,6.0,,6.0,8.0,,8.0,6.75,,6.75,7.0,,7.0
137,Statement 10B,280.   Indian Spinal Injury Centre,,,,0.34,,0.34,0.34,,0.34,,,
137,Statement 10B,281.   Support of National Trust,0.06,,0.06,,,,,,,,,
137,Statement 10B,282.   Scholarship for Students with Disabilidties,5.1,,5.1,7.69,,7.69,3.36,,3.36,3.77,,3.77
137,Statement 10B,283.    Scheme for implementation of Persons with,16.14,,16.14,21.57,,21.57,11.05,,11.05,20.6,,20.6
137,Statement 10B,Demand No. 97,158.05,,158.05,222.55,,222.55,126.25,,126.25,202.79,,202.79
137,Statement 10B,284. National Handloom Development Programme,25.69,,25.69,42.0,,42.0,22.0,,22.0,42.1,,42.1
137,Statement 10B,285.   Handloom Weaver Comprehensive Welfare,3.96,,3.96,1.0,,1.0,,,,,,
137,Statement 10B,286.   Yarn Supply Scheme,26.06,,26.06,32.0,,32.0,15.0,,15.0,32.0,,32.0
137,Statement 10B,287.   Design and Technical Upgradation Scheme,5.47,,5.47,2.0,,2.0,2.0,,2.0,3.0,,3.0
137,Statement 10B,288.   Ambedkar Hasthshilp Vikas Yojana,,,,1.0,,1.0,0.5,,0.5,1.0,,1.0
137,Statement 10B,289.   Marketing Support and Services,,,,1.0,,1.0,1.0,,1.0,1.0,,1.0
137,Statement 10B,290.   Handicrafts Artisans comprehensive welfare,0.2,,0.2,1.0,,1.0,1.0,,1.0,1.5,,1.5
137,Statement 10B,291.   Research and Development - Handicrafts,5.82,,5.82,3.0,,3.0,3.0,,3.0,3.5,,3.5
137,Statement 10B,292.   Human Resource Development- Handicrafts,4.35,,4.35,2.0,,2.0,2.0,,2.0,3.0,,3.0
137,Statement 10B,293.   Central Silk Board,71.93,,71.93,88.0,,88.0,67.5,,67.5,101.69,,101.69
137,Statement 10B,294.   Integrated Scheme for Skill Development,6.07,,6.07,12.0,,12.0,6.0,,6.0,12.0,,12.0
137,Statement 10B,295.   NER Textiles Promotion Scheme,,,,27.55,,27.55,,,,,,
138,Statement 10B,296.   Scheme for Usage of Geotextiles in North East,,,,2.0,,2.0,1.0,,1.0,,,
138,Statement 10B,297.   Integrated Wool Development Programme,8.5,,8.5,8.0,,8.0,5.25,,5.25,2.0,,2.0
138,Statement 10B,Demand No. 98,55.0,,55.0,102.0,,102.0,49.0,,49.0,82.0,,82.0
138,Statement 10B,298. Integrated Development of Tourist Circuits around,55.0,,55.0,102.0,,102.0,49.0,,49.0,82.0,,82.0
138,Statement 10B,Demand No. 99,7090.72,80.0,7170.72,7205.75,150.01,7355.76,5472.5,,5472.5,7484.05,0.02,7484.07
138,Statement 10B,299.01    Special Central Assistance to Tribal Sub-,1349.86,,1349.86,1350.0,,1350.0,800.0,,800.0,1350.0,,1350.0
138,Statement 10B,300.01    Pre-Matric Scholarship,439.99,,439.99,400.0,,400.0,250.0,,250.0,400.0,,400.0
138,Statement 10B,300.02    Post-Matric Scholarship,1863.33,,1863.33,1900.0,,1900.0,1833.0,,1833.0,1993.0,,1993.0
138,Statement 10B,Total- Tribal Education,2303.32,,2303.32,2300.0,,2300.0,2083.0,,2083.0,2393.0,,2393.0
138,Statement 10B,301.01    Development of Particularly Vulnerable,249.99,,249.99,250.0,,250.0,140.0,,140.0,250.0,,250.0
138,Statement 10B,301.02    Development Programmes in the Tribal,,,,0.01,,0.01,,,,0.01,,0.01
138,Statement 10B,301.03    Minimum Support Price for Minor Forest,164.64,,164.64,152.51,,152.51,85.74,,85.74,155.0,,155.0
138,Statement 10B,301.04    Monitoring and Evaluation,3.83,,3.83,4.0,,4.0,2.0,,2.0,5.0,,5.0
138,Statement 10B,"301.05    Tribal Festival, Research, information",23.23,,23.23,24.0,,24.0,12.0,,12.0,30.0,,30.0
138,Statement 10B,Total- Vanbandhu Kalyan Yojana,441.69,,441.69,430.52,,430.52,239.74,,239.74,440.01,,440.01
138,Statement 10B,302.   National Fellowship and Scholarship for Higher,,,,100.0,,100.0,120.0,,120.0,150.0,,150.0
138,Statement 10B,303.   Scholarship to the ST Students for Studies Abroad,,,,2.0,,2.0,4.76,,4.76,3.0,,3.0
