page,statement,row_label,actuals_2018_19_revenue,actuals_2018_19_capital,actuals_2018_19_total,BE_2019_20_revenue,BE_2019_20_capital,BE_2019_20_total,RE_2019_20_revenue,RE_2019_20_capital,RE_2019_20_total,BE_2020_21_revenue,BE_2020_21_capital,BE_2020_21_total
233,Statement 24,"3.Central Institute of Buddhis studies, Leh",4.54,2.0,18.57,25.11,,25.11,4.77,2.0,19.68,26.45,,26.45
233,Statement 24,4.Central Institute of Higher Tibetan Studies,5.61,3.0,28.43,37.04,,37.04,6.02,4.3,30.14,40.46,,40.46
233,Statement 24,5.Central Institute of Himalayan Cultural Studies,2.06,0.1,2.05,4.21,,4.21,2.51,0.15,2.17,4.83,,4.83
233,Statement 24,6.Centre for Cultural Resources and Training,16.92,3.11,5.96,25.99,,25.99,23.1,0.15,7.38,30.63,,30.63
233,Statement 24,7.Delhi Public Library,8.77,,17.81,26.58,,26.58,12.25,0.55,18.88,31.68,,31.68
233,Statement 24,8.Gandhi Smriti and Darshan Samiti,6.5,0.5,8.51,15.51,,15.51,6.8,0.5,9.02,16.32,,16.32
233,Statement 24,9.Indian Museum,16.04,11.0,12.27,39.31,,39.31,10.02,2.9,13.01,25.93,,25.93
233,Statement 24,10.Indira Gandhi National Culture for the arts,46.4,,,46.4,,46.4,60.1,,,60.1,,60.1
233,Statement 24,11.Indira Gandhi Rashtriya Manav Sanghralaya,8.74,0.4,8.13,17.27,,17.27,10.18,0.7,8.62,19.5,,19.5
233,Statement 24,12.Kalakshetra Foundation,4.98,6.0,7.3,18.28,,18.28,6.15,9.0,6.68,21.83,,21.83
233,Statement 24,13.Khuda Baksh Oriental Public Library,1.36,0.05,3.77,5.18,,5.18,1.62,0.25,4.0,5.87,,5.87
233,Statement 24,14.Lalit Kala Akademi,12.5,3.01,11.37,26.88,,26.88,16.05,3.5,12.05,31.6,,31.6
233,Statement 24,15.Maulana Abul Kalam Azad Institute of Asian Studies,2.95,0.3,1.45,4.7,,4.7,4.01,0.4,1.54,5.95,,5.95
233,Statement 24,16.National Council of Science Museum,29.67,18.02,81.56,129.25,,129.25,31.47,23.0,86.45,140.92,,140.92
233,Statement 24,17.National Museum Institute,3.32,6.52,2.23,12.07,,12.07,4.32,9.3,2.36,15.98,,15.98
233,Statement 24,18.National School of Drama,45.11,4.0,16.84,65.95,,65.95,60.15,7.8,17.85,85.8,,85.8
233,Statement 24,19.Nava Nalanda Mahavihara,4.41,8.2,5.5,18.11,,18.11,5.02,10.0,5.83,20.85,,20.85
233,Statement 24,20.Nehru Memorial Museum and Library,2.02,0.05,21.58,23.65,,23.65,5.02,0.08,22.88,27.98,,27.98
233,Statement 24,21.Raja Rammohun Roy Library Foundation,38.35,0.25,4.89,43.49,,43.49,48.05,0.15,5.18,53.38,,53.38
233,Statement 24,22.Rampur Raza Library,3.01,0.34,2.68,6.03,,6.03,3.22,0.4,2.84,6.46,,6.46
233,Statement 24,23.Sahitya Akademi,16.42,2.81,16.79,36.02,,36.02,22.65,2.4,17.8,42.85,,42.85
233,Statement 24,24.Salarjung Museum,12.27,2.0,12.96,27.23,,27.23,13.52,2.86,13.74,30.12,,30.12
233,Statement 24,25.Sangeet Natak Akademi,38.93,0.22,23.76,62.91,,62.91,49.15,0.2,25.18,74.53,,74.53
233,Statement 24,26.Victoria Memorial Hall,12.77,15.0,7.96,35.73,,35.73,15.02,21.0,8.44,44.46,,44.46
233,Statement 24,27.Zonal Culture Centres,60.19,0.03,,60.22,,60.22,85.24,2.0,,87.24,,87.24
234,Statement 24,Ministry of Earth Sciences,56.3,6.2,117.28,179.78,,179.78,67.5,13.51,120.79,201.8,,201.8
234,Statement 24,1.Indian Institute of Tropical Meteorology (IITM) Pune,30.5,0.2,37.5,68.2,,68.2,33.0,1.0,44.0,78.0,,78.0
234,Statement 24,2.Indian National Centre for Ocean Information Services,8.3,0.5,13.0,21.8,,21.8,10.0,1.0,15.5,26.5,,26.5
234,Statement 24,"(INCOIS) Hyderabad 3.National Centre for Earth Science Studies (NCESS),",4.5,4.0,11.0,19.5,,19.5,4.5,4.0,12.5,21.0,,21.0
234,Statement 24,Thiruvananthapuram 4.National Centre for Polar and Ocean Research (NCPOR),4.0,0.5,15.0,19.5,,19.5,7.0,3.0,14.79,24.79,,24.79
234,Statement 24,Goa 5.National Institute of Ocean Technology (NIOT) Chennai,9.0,1.0,40.78,50.78,,50.78,13.0,4.51,34.0,51.51,,51.51
234,Statement 24,Ministry of Electronics and Information Technology 16 Demand No 24 Ministry of Electronics and Information Technology,673.51,171.95,250.57,1096.03,1260.42,2356.45,832.0,172.25,261.75,1266.0,1619.08,2885.08
234,Statement 24,1.Centre for Development of Advanced Computing (C-DAC),,,120.0,120.0,500.0,620.0,5.0,2.0,120.0,127.0,800.0,927.0
234,Statement 24,2.Centre for Material for Electronics Technology (C-MET),5.0,8.25,20.0,33.25,31.25,64.5,7.0,20.0,23.0,50.0,34.0,84.0
234,Statement 24,3.ERNET India,,,,,70.0,70.0,,,,,85.0,85.0
234,Statement 24,4.Media Lab Asia,1.0,0.5,4.5,6.0,,6.0,1.5,0.25,4.25,6.0,,6.0
234,Statement 24,5.National Institute of Electronics and Information,,,,,384.6,384.6,,,,,410.95,410.95
234,Statement 24,Technology 6.Society for Applied Microwave Electronics Engineering and,30.0,13.2,56.8,100.0,60.0,160.0,20.0,20.0,58.0,98.0,65.0,163.0
234,Statement 24,Research (SAMEER) 7.Software Technology Parks of India,,,,,214.57,214.57,,,,,224.13,224.13
234,Statement 24,8.Unique Identification Authority of India (UIDAI),637.51,150.0,49.27,836.78,,836.78,798.5,130.0,56.5,985.0,,985.0
234,Statement 24,"Ministry of Environment, Forests and Climate Change 17 Demand No 25 Ministry of Environment, Forests and Climate Change",64.65,13.6,248.75,327.0,,327.0,63.85,21.65,254.5,340.0,,340.0
234,Statement 24,1.GB Pant Himalayan Institute of Environment and,8.1,4.35,12.55,25.0,,25.0,8.85,5.15,14.0,28.0,,28.0
234,Statement 24,Development 2.Indian Council of Forestry Research and Education,45.0,5.0,180.0,230.0,,230.0,40.0,10.0,180.0,230.0,,230.0
234,Statement 24,3.Indian Institute of Forest Management,7.5,1.5,23.0,32.0,,32.0,10.0,3.0,24.0,37.0,,37.0
234,Statement 24,4.Indian Plywood Industries Research and Training Institute,1.05,0.75,8.2,10.0,,10.0,1.0,1.5,8.5,11.0,,11.0
234,Statement 24,5.Wildlife Institute of India,3.0,2.0,25.0,30.0,,30.0,4.0,2.0,28.0,34.0,,34.0
235,Statement 24,Ministry of External Affairs,82.13,,195.37,277.5,,277.5,83.75,,236.25,320.0,,320.0
235,Statement 24,1.Indian Centre for Migration,0.25,,0.25,0.5,,0.5,0.25,,0.25,0.5,,0.5
235,Statement 24,2.Indian Council of Cultural Relations(ICCR),64.98,,185.02,250.0,,250.0,65.0,,225.0,290.0,,290.0
235,Statement 24,3.Indian Council of World Affairs,12.9,,2.1,15.0,,15.0,13.5,,3.0,16.5,,16.5
235,Statement 24,4.Society for Research and Information System for Non-,4.0,,8.0,12.0,,12.0,5.0,,8.0,13.0,,13.0
235,Statement 24,Aligned and other Developing Countries Ministry of Finance 19 Demand No 27 Department of Economic Affairs,1.6,,2.73,4.33,,4.33,1.6,,2.88,4.48,,4.48
235,Statement 24,1.Economic Research Institute 1.01 Economic Research Institute,0.2,,,0.2,,0.2,0.4,,,0.4,,0.4
235,Statement 24,"2.Institute of Economic Growth, Delhi and other Economic Research Institute 2.01 Institute of Economic Growth",1.4,,2.73,4.13,,4.13,1.2,,2.88,4.08,,4.08
235,Statement 24,20 Demand No 28 Department of Expenditure,0.1,,,0.1,,0.1,0.1,,,0.1,,0.1
235,Statement 24,1.National Institute of Financial Management,0.1,,,0.1,,0.1,0.1,,,0.1,,0.1
235,Statement 24,21 Demand No 29 Department of Financial Services,10.0,,13.8,23.8,,23.8,8.89,,,8.89,,8.89
235,Statement 24,1.Pension Fund Regulatory and Development Authority,10.0,,13.8,23.8,,23.8,8.89,,,8.89,,8.89
235,Statement 24,22 Demand No 31 Department of Revenue,,,10.0,10.0,,10.0,,,9.36,9.36,,9.36
235,Statement 24,1.National Institute of Public Finance Policy (NIPFP),,,10.0,10.0,,10.0,,,9.36,9.36,,9.36
235,Statement 24,"Ministry of Fisheries, Animal Husbandry and Dairying 23 Demand No 39 Department of Fisheries",77.28,,7.94,85.22,,85.22,66.85,,10.15,77.0,,77.0
235,Statement 24,1.Coastal Aquaculture Authority,2.35,,2.15,4.5,,4.5,2.35,,2.15,4.5,,4.5
235,Statement 24,2.National Fisheries Development Board,74.93,,5.79,80.72,,80.72,64.5,,8.0,72.5,,72.5
235,Statement 24,24 Demand No 40 Department of Animal Husbandry and Dairying,4.8,,2.8,7.6,,7.6,4.8,,3.96,8.76,,8.76
235,Statement 24,1.Animal Welfare Board,4.8,,1.2,6.0,,6.0,4.8,,2.2,7.0,,7.0
235,Statement 24,2.Veterinary Council of India,,,1.6,1.6,,1.6,,,1.76,1.76,,1.76
236,Statement 24,Ministry of Food Processing Industries,20.25,75.5,27.9,123.65,27.98,151.63,22.56,60.89,35.76,119.21,,119.21
236,Statement 24,1.Indian Institute of Food Processing Technology(IIFPT),5.0,60.5,12.0,77.5,6.13,83.63,10.0,52.89,15.0,77.89,,77.89
236,Statement 24,2.National Institute of Food Technology Entrepreneurship,15.25,15.0,15.9,46.15,21.85,68.0,12.56,8.0,20.76,41.32,,41.32
236,Statement 24,and Management(NIFTEM) Ministry of Health and Family Welfare 26 Demand No 42 Department of Health and Family Welfare,1955.71,2273.87,4513.19,8742.77,,8742.77,1737.81,1552.73,4773.61,8064.15,,8064.15
236,Statement 24,"1.All India Institute of Medical Sciences, New Delhi",1000.0,800.0,1685.0,3485.0,,3485.0,649.96,800.0,1750.0,3199.96,,3199.96
236,Statement 24,"2.All India Institute of Speech and Hearing, Mysore",38.74,69.65,29.08,137.47,,137.47,41.01,55.66,32.73,129.4,,129.4
236,Statement 24,"3.Chittaranjan National Cancer Institute, Kolkata",7.5,97.55,31.3,136.35,,136.35,11.87,54.8,60.0,126.67,,126.67
236,Statement 24,4.Dental Council of India,0.4,,,0.4,,0.4,0.38,,,0.38,,0.38
236,Statement 24,5.Food Safety and Standards Authority of India,21.74,199.89,79.96,301.59,,301.59,170.0,63.71,50.0,283.71,,283.71
236,Statement 24,6.Indian Nursing Council,0.21,,,0.21,,0.21,0.19,,,0.19,,0.19
236,Statement 24,7.Indian Pharmacopoeia Commission,16.1,4.0,4.75,24.85,,24.85,15.35,2.0,4.5,21.85,,21.85
236,Statement 24,8.Indian Red Cross Society,0.4,,,0.4,,0.4,0.35,,,0.35,,0.35
236,Statement 24,"9.International Institute of Population Sciences, Mumbai",19.0,15.0,15.77,49.77,,49.77,19.8,42.04,17.31,79.15,,79.15
236,Statement 24,10.Jawaharlal Institute of Post Graduate Medical Education,284.29,209.19,560.0,1053.48,,1053.48,260.5,195.5,644.0,1100.0,,1100.0
236,Statement 24,"and Research, Paundchery 11.Kasturba Health Society, Wardha",20.7,,55.63,76.33,,76.33,16.58,,50.0,66.58,,66.58
236,Statement 24,"12.LGB Regional Institute of Mental Health, Tejpur",17.0,8.0,35.0,60.0,,60.0,14.2,4.0,35.0,53.2,,53.2
236,Statement 24,"13.LRS Institute of T.B. and Allied Diseases, New Delhi",17.0,2.8,68.15,87.95,,87.95,10.03,2.0,65.0,77.03,,77.03
236,Statement 24,14.Medical Council of India,0.8,0.2,,1.0,,1.0,0.75,0.14,,0.89,,0.89
236,Statement 24,"15.National Academy of Medical Sciences, New Delhi",0.75,0.05,1.0,1.8,,1.8,0.55,0.05,1.0,1.6,,1.6
236,Statement 24,16.National Board of Examinations,0.01,,,0.01,,0.01,0.01,,,0.01,,0.01
236,Statement 24,"17.National Institute of Biologicals, Noida",29.3,2.85,14.0,46.15,,46.15,26.2,1.5,16.0,43.7,,43.7
236,Statement 24,18.National Institute of Health and Family Welfare,34.83,5.9,29.24,69.97,,69.97,29.68,2.4,32.2,64.28,,64.28
236,Statement 24,"19.National Institute of Mental and Neuro Sciences, Bangluru",88.65,91.1,273.66,453.41,,453.41,94.22,39.19,301.03,434.44,,434.44
236,Statement 24,20.New Delhi TB Centre,0.7,,4.75,5.45,,5.45,0.78,,4.34,5.12,,5.12
236,Statement 24,21.North-Eastern Indira Gandhi Regional Institute of Health,88.0,112.0,162.0,362.0,,362.0,82.0,66.31,162.0,310.31,,310.31
236,Statement 24,"and Medical Sciences, Shillong. 22.Pasteur Institute of India, Coonor",42.1,12.0,11.5,65.6,,65.6,45.1,3.69,13.0,61.79,,61.79
236,Statement 24,23.Pharmacy Council of India,0.2,,,0.2,,0.2,0.18,,,0.18,,0.18
236,Statement 24,24.Post-Graduate Institute of Medical Education and,130.0,500.0,1130.0,1760.0,,1760.0,150.0,201.53,1200.0,1551.53,,1551.53
237,Statement 24,"25.Regional Institute of Medical Sciences, Imphal",49.25,122.51,287.9,459.66,,459.66,55.89,4.75,294.0,354.64,,354.64
237,Statement 24,"26.Regional Institute of Paramedical and Nursing Sciences,",15.0,14.68,11.0,40.68,,40.68,14.0,9.46,12.0,35.46,,35.46
237,Statement 24,Aizwal 27.St. John's Ambulance,0.04,,,0.04,,0.04,0.04,,,0.04,,0.04
237,Statement 24,"28.Vallabh Bhai Patel Chest Institute, Delhi University, New",33.0,6.5,23.5,63.0,,63.0,28.19,4.0,29.5,61.69,,61.69
237,Statement 24,Delhi 27 Demand No 43 Department of Health Research,894.79,183.21,604.0,1682.0,,1682.0,948.63,190.22,656.86,1795.71,,1795.71
237,Statement 24,"1.Bhopal Memorial Hospital and Research Centre, Bhopal",32.4,8.0,89.38,129.78,,129.78,,,,,,
237,Statement 24,"2.Indian Council of Medical Research, New Delhi",862.39,175.21,514.62,1552.22,,1552.22,948.63,190.22,656.86,1795.71,,1795.71
237,Statement 24,Ministry of Heavy Industries and Public Enterprises 28 Demand No 44 Department of Heavy Industry,,,19.0,19.0,,19.0,,,6.0,6.0,,6.0
237,Statement 24,1.Central Manufacturing Technology Institute (CMTI)),,,19.0,19.0,,19.0,,,6.0,6.0,,6.0
237,Statement 24,Ministry of Home Affairs 29 Demand No 46 Ministry of Home Affairs,50.8,,,50.8,,50.8,50.8,,,50.8,,50.8
237,Statement 24,1.National Human Right Commission,50.8,,,50.8,,50.8,50.8,,,50.8,,50.8
237,Statement 24,30 Demand No 48 Police,,,5.5,5.5,,5.5,,,5.5,5.5,,5.5
237,Statement 24,1.Land Ports Authority of India,,,5.5,5.5,,5.5,,,5.5,5.5,,5.5
237,Statement 24,31 Demand No 50 Chandigarh,627.17,,107.0,734.17,,734.17,727.05,,120.0,847.05,,847.05
237,Statement 24,1.Grantee Bodies,627.17,,107.0,734.17,,734.17,727.05,,120.0,847.05,,847.05
237,Statement 24,32 Demand No 51 Dadra and Nagar Haveli,269.0,315.48,14.66,599.14,,599.14,274.7,362.1,14.75,651.55,,651.55
237,Statement 24,and Daman and Diu 1.Dadra and Nagar Haveli,193.89,305.68,,499.57,,499.57,,,,,,
237,Statement 24,2.Dadra and Nagar Haveli and Daman and Diu,,,,,,,274.7,362.1,14.75,651.55,,651.55
237,Statement 24,3.Daman and Diu,75.11,9.8,14.66,99.57,,99.57,,,,,,
238,Statement 24,Lakshadweep,5.24,,,5.24,,5.24,3.67,,,3.67,,3.67
238,Statement 24,1.Autonomous/ Grantee Bodies 1.01 Administrative Training Institute,0.1,,,0.1,,0.1,0.1,,,0.1,,0.1
238,Statement 24,1.02 Electricity Consumer Redressal Forum,0.12,,,0.12,,0.12,0.12,,,0.12,,0.12
238,Statement 24,1.03 Lakshadweep Dive Academy,0.5,,,0.5,,0.5,0.5,,,0.5,,0.5
238,Statement 24,1.04 Lakshadweep Kala Academy,0.8,,,0.8,,0.8,0.8,,,0.8,,0.8
238,Statement 24,1.05 Lakshadweep Khadi Board,0.7,,,0.7,,0.7,0.7,,,0.7,,0.7
238,Statement 24,1.06 Lakshadweep Social Welfare Advisory Board,2.32,,,2.32,,2.32,0.9,,,0.9,,0.9
238,Statement 24,1.07 Lakshadweep Sports,0.05,,,0.05,,0.05,0.05,,,0.05,,0.05
238,Statement 24,1.08 Lakshadweep Wakaf Board,0.65,,,0.65,,0.65,0.5,,,0.5,,0.5
238,Statement 24,Ministry of Housing and Urban Affairs 34 Demand No 57 Ministry of Housing and Urban Affairs,13.35,0.01,25.5,38.86,,38.86,14.46,,27.8,42.26,,42.26
238,Statement 24,1.Building Material and Technology Promotion Council,,,5.0,5.0,,5.0,,,5.5,5.5,,5.5
238,Statement 24,2.Central Government Employee Welfare Organisation,0.1,,,0.1,,0.1,0.1,,,0.1,,0.1
238,Statement 24,(CGEWHO) 3.Delhi Urban Arts Commission,1.1,,2.7,3.8,,3.8,1.6,,2.9,4.5,,4.5
238,Statement 24,4.National Capital Region Planning Board,1.1,,4.0,5.1,,5.1,1.1,,4.0,5.1,,5.1
238,Statement 24,5.National Institute of Urban Affairs,1.05,0.01,4.0,5.06,,5.06,1.16,,4.4,5.56,,5.56
238,Statement 24,6.Rajghat Samadhi Committee,6.0,,1.8,7.8,,7.8,6.0,,2.0,8.0,,8.0
238,Statement 24,7.Various training centres for imparting training to Municipal,4.0,,8.0,12.0,,12.0,4.5,,9.0,13.5,,13.5
238,Statement 24,Employees Ministry of Human Resource Development 35 Demand No 58 Department of School Education and Literacy,2847.8,461.4,6444.89,9754.09,,9754.09,2378.46,512.8,6313.24,9204.5,,9204.5
238,Statement 24,1.Central Tibetan Schools Administration,13.75,0.5,47.0,61.25,,61.25,15.76,0.5,49.74,66.0,,66.0
238,Statement 24,2.Kendriya Vidyalaya Sangathan,1542.12,143.9,4320.44,6006.46,,6006.46,1075.0,181.5,4260.0,5516.5,,5516.5
238,Statement 24,3.National Bal Bhawan,10.5,1.0,9.5,21.0,,21.0,12.7,0.8,8.5,22.0,,22.0
238,Statement 24,4.National Council of Educational Research and Training,104.88,25.0,147.5,277.38,,277.38,125.0,30.0,145.0,300.0,,300.0
238,Statement 24,5.Navodaya Vidyalaya Samiti,1176.55,291.0,1920.45,3388.0,,3388.0,1150.0,300.0,1850.0,3300.0,,3300.0
239,Statement 24,Department of Higher Education,11339.32,3280.37,13026.31,27646.0,,27646.0,13227.31,2324.7,13049.35,28601.36,,28601.36
239,Statement 24,1.All India Council for Technical Education,435.41,1.0,,436.41,,436.41,415.0,1.0,,416.0,,416.0
239,Statement 24,2.Andhra Pradesh and Telangana Tribal Universities,2.0,5.0,1.0,8.0,,8.0,47.5,5.0,1.3,53.8,,53.8
239,Statement 24,3.Assistance to Other Institutions,197.7,92.2,208.45,498.35,,498.35,195.8,61.8,219.3,476.9,,476.9
239,Statement 24,"4.Board of Apprenticeship Training, Bombay, Calcutta,",8.0,0.5,12.8,21.3,,21.3,7.75,0.5,13.0,21.25,,21.25
239,Statement 24,Madras and Kanpur 5.Central University Andhra Pradesh,5.0,6.0,2.0,13.0,,13.0,53.15,5.0,2.2,60.35,,60.35
239,Statement 24,6.Deemed Universities Promoted by Central Government,50.0,30.0,270.0,350.0,,350.0,51.0,25.0,275.0,351.0,,351.0
239,Statement 24,7.Grants to Central Universities (CUs),2442.14,425.0,5419.76,8286.9,,8286.9,2734.26,305.0,4604.0,7643.26,,7643.26
239,Statement 24,8.Grants to Councils/Institutes for Excellence in Humanities,151.0,11.0,80.0,242.0,,242.0,155.0,15.0,84.8,254.8,,254.8
239,Statement 24,and Social Sciences 9.Grants to Institutes for Promotion of Indian Languages,244.0,59.0,156.7,459.7,,459.7,228.0,60.0,145.0,433.0,,433.0
239,Statement 24,"10.Indian Institute of Science, Education and Research (IISERs) 10.01 Support to Indian Institute of Science, Education and",425.62,175.0,240.6,841.22,,841.22,466.0,150.0,280.0,896.0,,896.0
239,Statement 24,Research (IISERs) 11.Indian Institutes of Information Technology 11.01 Setting up of Indian Institutes of Information,26.6,140.0,,166.6,,166.6,27.0,140.0,,167.0,,167.0
239,Statement 24,Technology in PPP mode 11.02 Support to Indian Institutes of Information Technology,108.48,45.0,54.68,208.16,,208.16,108.9,40.0,77.45,226.35,,226.35
239,Statement 24,"(Allahabad, Gwalior, Jabalpur and Kancheepuram) 12.Indira Gandhi National Open University (IGNOU)",126.0,,10.0,136.0,,136.0,135.0,,5.0,140.0,,140.0
239,Statement 24,13.National Institute of Industrial Engineering Mumbai,23.12,0.75,49.59,73.46,,73.46,20.5,1.0,32.4,53.9,,53.9
239,Statement 24,14.National Institutes of Technical Teachers Training and,53.15,35.0,82.0,170.15,,170.15,54.2,35.0,65.7,154.9,,154.9
239,Statement 24,Research (NITTTRs) 15.Schools of Planning and Architecture (SPAs),78.0,9.0,50.0,137.0,,137.0,173.0,35.0,67.0,275.0,,275.0
239,Statement 24,16.Support to Indian Institute of Science (IISc),230.69,56.17,282.7,569.56,,569.56,235.55,56.4,299.7,591.65,,591.65
239,Statement 24,17.Support to Indian Institutes of Management (IIMs),400.93,62.0,37.6,500.53,,500.53,432.0,20.0,24.0,476.0,,476.0
239,Statement 24,18.Support to National Institutes of Technology (NITs) and,1415.88,565.0,1566.17,3547.05,,3547.05,1735.0,434.0,1716.0,3885.0,,3885.0
239,Statement 24,IIEST 19.University Grants Commission,2030.25,229.75,2160.66,4420.66,,4420.66,2182.8,200.0,2310.4,4693.2,,4693.2
239,Statement 24,"20.Upgradation of Indian Institute of Engineering, Science and Technology (IIEST) 20.01 IIT Hyderabad (EAP)",,230.0,,230.0,,230.0,,150.0,,150.0,,150.0
239,Statement 24,20.02 Support to Indian Institutes of Technology,2885.35,1103.0,2341.6,6329.95,,6329.95,3769.9,585.0,2827.1,7182.0,,7182.0
240,Statement 24,Ministry of Information and Broadcasting,256.11,234.14,2800.25,3290.5,1495.41,4785.91,310.38,336.44,2803.59,3450.41,1506.38,4956.79
240,Statement 24,"1.CHILDRENS FILM SOCIETY , INDIA (CFSI)",0.1,,3.8,3.9,0.75,4.65,0.1,,3.8,3.9,0.85,4.75
240,Statement 24,"2.FILM AND TELEVISION INSTITUTE OF INDIA (FTII),",7.05,15.12,25.7,47.87,4.2,52.07,7.93,15.47,26.0,49.4,4.5,53.9
240,Statement 24,PUNE 3.INDIAN INSTITUTE OF MASS COMMUNICATION (IIMC),4.7,17.26,17.49,39.45,5.5,44.95,15.4,25.9,20.0,61.3,5.5,66.8
240,Statement 24,4.PRASAR BHARATI,235.56,159.2,2730.0,3124.76,1478.91,4603.67,282.36,247.0,2730.0,3259.36,1489.69,4749.05
240,Statement 24,5.PRESS COUNCIL OF INDIA (PCI),0.8,0.2,8.0,9.0,2.32,11.32,0.8,0.2,7.9,8.9,1.74,10.64
240,Statement 24,6.SATYAJIT RAY FILM AND TELEVISION INSTITUTE,7.9,42.36,15.26,65.52,3.73,69.25,3.79,47.87,15.89,67.55,4.1,71.65
240,Statement 24,"(SRFTI) KOLKATA Ministry of Jal Shakti 38 Demand No 61 Department of Water Resources, River Development and",218.31,1405.42,129.3,1753.03,,1753.03,194.76,1550.86,137.5,1883.12,,1883.12
240,Statement 24,Ganga Rejuvenation 1.Brahmaputra Board,27.0,,45.0,72.0,,72.0,50.0,,50.0,100.0,,100.0
240,Statement 24,2.HRD/Capacity Building Program,2.35,1.5,4.8,8.65,,8.65,3.13,5.55,3.4,12.08,,12.08
240,Statement 24,3.National Institute of Hydrology,8.18,5.5,27.5,41.18,,41.18,8.62,5.3,29.1,43.02,,43.02
240,Statement 24,4.National Mission for Clean Ganga,155.02,1398.42,,1553.44,,1553.44,100.01,1540.01,,1640.02,,1640.02
240,Statement 24,5.National Water Development Agency,25.76,,52.0,77.76,,77.76,33.0,,55.0,88.0,,88.0
240,Statement 24,39 Demand No 62 Department of Drinking Water and Sanitation,1.0,34.0,1.0,36.0,7000.0,7036.0,6.0,37.0,4.0,47.0,23253.0,23300.0
240,Statement 24,"1.National Centre for Drinking Water, Sanitation and Quality",1.0,34.0,1.0,36.0,7000.0,7036.0,6.0,37.0,4.0,47.0,23253.0,23300.0
240,Statement 24,(NCDWQ)) Ministry of Labour and Employment 40 Demand No 63 Ministry of Labour and Employment,18.74,0.2,71.06,90.0,,90.0,23.82,2.22,73.96,100.0,,100.0
240,Statement 24,1.Central Board for Workers Education,12.36,,65.64,78.0,,78.0,17.0,,68.0,85.0,,85.0
240,Statement 24,2.National Labour Institute,6.38,0.2,5.42,12.0,,12.0,6.82,2.22,5.96,15.0,,15.0
240,Statement 24,Ministry of Law and Justice 41 Demand No 64 Law and Justice,155.5,1.0,2.5,159.0,,159.0,111.0,1.0,5.0,117.0,,117.0
240,Statement 24,1.Indian Law Institute(ILI),0.5,,2.5,3.0,,3.0,0.5,,2.5,3.0,,3.0
240,Statement 24,2.National Judicial Academy(NJA),15.0,1.0,,16.0,,16.0,10.0,1.0,,11.0,,11.0
240,Statement 24,3.National Legal Service Authority(NALSA),140.0,,,140.0,,140.0,100.0,,,100.0,,100.0
241,Statement 24,4.New Delhi International Arbitration Center,,,,,,,0.5,,2.5,3.0,,3.0
241,Statement 24,"Ministry of Micro, Small and Medium Enterprises 42 Demand No 67 Ministry of Micro, Small and Medium Enterprises",165.74,545.87,48.37,759.98,,759.98,154.67,1048.35,46.5,1249.52,,1249.52
241,Statement 24,1.Coir Board,32.05,7.82,21.87,61.74,,61.74,68.0,2.57,22.0,92.57,,92.57
241,Statement 24,2.Infrastructure Development Programme,124.89,328.11,2.0,455.0,,455.0,76.48,688.8,4.0,769.28,,769.28
241,Statement 24,3.Infrastructure Development Programme and Capacity,5.0,208.24,20.0,233.24,,233.24,6.29,355.38,15.0,376.67,,376.67
241,Statement 24,Building (EAP) 4.Mahatma Gandhi Institute for Rural Industrialisation,3.8,1.7,4.5,10.0,,10.0,3.9,1.6,5.5,11.0,,11.0
241,Statement 24,Ministry of Mines 43 Demand No 68 Ministry of Mines,,3.22,13.79,17.01,12.8,29.81,,4.69,14.44,19.13,12.5,31.63
241,Statement 24,1.Jawahar Lal Nehru Aluminium Research and Design,,3.22,6.07,9.29,5.0,14.29,,3.22,6.7,9.92,5.1,15.02
241,Statement 24,Development Centre (JNARDDC) 2.National Institute of Miner's Health (NIMH),,,0.98,0.98,1.8,2.78,,,1.0,1.0,1.4,2.4
241,Statement 24,3.National Institute of Rock Mechanics (NIRM),,,6.74,6.74,6.0,12.74,,1.47,6.74,8.21,6.0,14.21
241,Statement 24,Ministry of Minority Affairs 44 Demand No 69 Ministry of Minority Affairs,74.0,16.0,,90.0,,90.0,68.0,14.0,,82.0,,82.0
241,Statement 24,1.Maulana Azad Education Foundation,74.0,16.0,,90.0,,90.0,68.0,14.0,,82.0,,82.0
241,Statement 24,Ministry of New and Renewable Energy 45 Demand No 70 Ministry of New and Renewable Energy,16.83,18.54,1.33,36.7,,36.7,2.5,3.5,2.0,8.0,,8.0
241,Statement 24,1.National Institute of Bio Energy,0.33,0.04,0.33,0.7,,0.7,0.5,0.5,0.5,1.5,,1.5
241,Statement 24,2.National Institute of Solar Energy,6.0,6.0,1.0,13.0,,13.0,1.5,2.0,1.5,5.0,,5.0
241,Statement 24,3.National Institute of Wind Energy,10.5,12.5,,23.0,,23.0,0.5,1.0,,1.5,,1.5
241,Statement 24,"Ministry of Personnel, Public Grievances and Pensions 46 Demand No 73 Ministry of Personnel, Public Grievances and Pensions",11.89,3.51,11.75,27.15,,27.15,13.58,3.5,12.0,29.08,,29.08
241,Statement 24,1.Central Civil Services Cultural and Sports Board,1.9,,,1.9,,1.9,3.83,,,3.83,,3.83
241,Statement 24,2.Grant to Indian Institute of Public Administration,6.0,3.5,8.5,18.0,,18.0,6.0,3.5,8.5,18.0,,18.0
241,Statement 24,3.Grih Kalyan Kendra,3.0,,,3.0,,3.0,3.0,,,3.0,,3.0
