page,statement,row_label,actuals_2018_19_revenue,actuals_2018_19_capital,actuals_2018_19_total,be_2019_20_revenue,be_2019_20_capital,be_2019_20_total,re_2019_20_revenue,re_2019_20_capital,re_2019_20_total,be_2020_21_revenue,be_2020_21_capital,be_2020_21_total,fiscal_year,data_source,actuals_2019_20_revenue,actuals_2019_20_capital,actuals_2019_20_total,re_2020_21_revenue,re_2020_21_capital,re_2020_21_total,be_2021_22_revenue,be_2021_22_capital,be_2021_22_total,pdf_page,ministry_department,expenditure_category,category_number,actuals_2020_2021_revenue,actuals_2020_2021_capital,actuals_2020_2021_total,be_2021_2022_revenue,be_2021_2022_capital,be_2021_2022_total,re_2021_2022_revenue,re_2021_2022_capital,re_2021_2022_total,be_2022_2023_revenue,be_2022_2023_capital,be_2022_2023_total,demand_no,actuals_2021_2022_revenue,actuals_2021_2022_capital,actuals_2021_2022_total,re_2022_2023_revenue,re_2022_2023_capital,re_2022_2023_total,be_2023_2024_revenue,be_2023_2024_capital,be_2023_2024_total,row_type,actuals_2022_23_revenue,actuals_2022_23_capital,actuals_2022_23_total,be_2023_24_revenue,be_2023_24_capital,be_2023_24_total,re_2023_24_revenue,re_2023_24_capital,re_2023_24_total,be_2024_25_revenue,be_2024_25_capital,be_2024_25_total
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Department of Pharmaceuticals,Other Central Sector Expenditure,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,5.3,50.3,7.0,22.0,145.09,167.09,46.8,5.3,52.1,0.0,0.06,0.06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Department of Pharmaceuticals,Other Grants/Loans/Transfers,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.1,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Department of Pharmaceuticals,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2244.15,7.0,0.0,0.0,774.83,0.0,0.0,2268.54,0.0,0.0,3160.06,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Ministry of Civil Aviation,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10590.54,76.46,10667.0,8.0,4991.14,66927.0,71918.14,9277.24,86.46,9363.7,3026.7,86.66,3113.36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Ministry of Civil Aviation,Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9899.95,0.0,9899.95,8.0,2488.16,0.0,2488.16,8358.14,0.0,8358.14,1277.09,0.0,1277.09,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Ministry of Civil Aviation,Establishment Expenditure of the Centre,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.57,76.45,589.02,8.0,339.16,61.6,400.76,481.04,86.45,567.49,555.1,86.66,641.76,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Ministry of Civil Aviation,Other Central Sector Expenditure,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178.02,0.01,178.03,8.0,2163.82,66865.4,69029.22,438.06,0.01,438.07,1194.51,0.0,1194.51,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Ministry of Civil Aviation,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10667.0,8.0,0.0,0.0,71918.14,0.0,0.0,9363.7,0.0,0.0,3113.36,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Ministry of Coal,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.24,0.0,393.24,9.0,573.68,0.0,573.68,117.88,0.0,117.88,190.77,1.55,192.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Ministry of Coal,Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,314.54,0.0,314.54,9.0,496.08,0.0,496.08,62.89,0.0,62.89,113.5,0.0,113.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Ministry of Coal,Establishment Expenditure of the Centre,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.74,0.0,65.74,9.0,47.99,0.0,47.99,54.42,0.0,54.42,66.63,1.55,68.18,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Ministry of Coal,Other Central Sector Expenditure,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.96,0.0,12.96,9.0,29.61,0.0,29.61,0.57,0.0,0.57,10.64,0.0,10.64,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Ministry of Coal,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.24,9.0,0.0,0.0,573.68,0.0,0.0,117.88,0.0,0.0,192.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Department of Commerce,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5673.0,400.0,6073.0,10.0,6528.04,779.76,7307.8,6056.0,400.0,6456.0,5216.43,38.15,5254.58,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,Department of Commerce,Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4809.4,400.0,5209.4,10.0,5872.05,760.0,6632.05,5220.41,388.0,5608.41,4351.46,0.01,4351.47,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Commerce,EXPENDITURE OF MINISTRIES AND DEPARTMENTS 2. Establishment Expenditure of the Centre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,805.87,0.0,805.87,10.0,684.3,27.0,711.3,793.39,12.0,805.39,801.47,38.14,839.61,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Commerce,Other Central Sector Expenditure,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.73,0.0,57.73,10.0,-28.31,-7.24,-35.55,42.2,0.0,42.2,63.5,0.0,63.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Commerce,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6073.0,10.0,0.0,0.0,7307.8,0.0,0.0,6456.0,0.0,0.0,5254.58,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department for Promotion of Industry and Internal Trade,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7048.0,1300.0,8348.0,11.0,6566.38,1685.57,8251.95,5362.57,1362.44,6725.01,6548.93,1651.7,8200.63,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department for Promotion of Industry and Internal Trade,Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6406.89,1283.5,7690.39,11.0,6043.16,1675.58,7718.74,4651.64,1329.02,5980.66,5741.88,1630.15,7372.03,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department for Promotion of Industry and Internal Trade,Establishment Expenditure of the Centre,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435.5,16.5,452.0,11.0,407.71,9.99,417.7,540.33,33.42,573.75,626.8,21.55,648.35,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department for Promotion of Industry and Internal Trade,Other Central Sector Expenditure,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.61,0.0,205.61,11.0,115.51,0.0,115.51,170.6,0.0,170.6,180.25,0.0,180.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department for Promotion of Industry and Internal Trade,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8348.0,11.0,0.0,0.0,8251.95,0.0,0.0,6725.01,0.0,0.0,8200.63,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Posts,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19931.4,888.62,20820.02,12.0,18860.63,885.55,19746.18,22162.42,1494.02,23656.44,24417.05,1396.95,25814.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Posts,Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,384.88,870.62,1255.5,12.0,306.12,870.73,1176.85,292.89,1476.02,1768.91,149.36,1378.95,1528.31,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Posts,Establishment Expenditure of the Centre,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19546.52,18.0,19564.52,12.0,18554.51,14.82,18569.33,21869.53,18.0,21887.53,24267.69,18.0,24285.69,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Posts,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20820.02,12.0,0.0,0.0,19746.18,0.0,0.0,23656.44,0.0,0.0,25814.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Telecommunications,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30436.38,54150.42,84586.8,13.0,28470.55,3327.82,31798.37,44575.22,37245.89,81821.11,35887.23,61691.82,97579.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Telecommunications,Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2611.18,9066.82,11678.0,13.0,8365.9,3114.65,11480.55,1749.27,3637.46,5386.73,6391.55,8451.77,14843.32,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Telecommunications,Establishment Expenditure of the Centre,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20042.92,163.6,20206.52,13.0,15786.53,141.61,15928.14,20469.37,151.6,20620.97,21899.86,143.05,22042.91,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Telecommunications,Other Central Sector Expenditure,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7782.28,44920.0,52702.28,13.0,4318.12,71.56,4389.68,22356.58,33456.83,55813.41,7595.82,53097.0,60692.82,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Telecommunications,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84586.8,13.0,0.0,0.0,31798.37,0.0,0.0,81821.11,0.0,0.0,97579.05,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Consumer Affairs,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1705.03,19.85,1724.88,14.0,2191.98,18.53,2210.51,192.93,26.62,219.55,222.59,28.07,250.66,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Consumer Affairs,Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579.15,19.85,1599.0,14.0,2093.51,18.53,2112.04,71.72,26.62,98.34,86.47,27.03,113.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Consumer Affairs,Establishment Expenditure of the Centre,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.88,0.0,125.88,14.0,98.47,0.0,98.47,121.21,0.0,121.21,136.12,1.04,137.16,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Consumer Affairs,TOTAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1724.88,14.0,0.0,0.0,2210.51,0.0,0.0,219.55,0.0,0.0,250.66,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Food and Public Distribution,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213929.91,2029.67,215959.58,15.0,301730.39,2630.4,304360.79,294274.13,2029.7,296303.83,205363.57,150.37,205513.94,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Food and Public Distribution,Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,207192.29,98.81,207291.1,15.0,301603.35,126.1,301729.45,287545.75,96.71,287642.46,197768.57,100.0,197868.57,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Food and Public Distribution,Centrally Sponsored Schemes,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6582.13,0.0,6582.13,15.0,10.01,0.0,10.01,6581.43,0.0,6581.43,7424.6,0.0,7424.6,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Food and Public Distribution,Establishment Expenditure of the Centre,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.07,30.86,163.93,15.0,104.21,4.3,108.51,124.47,32.99,157.46,144.39,50.37,194.76,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Department of Food and Public Distribution,Other Central Sector Expenditure,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.42,1900.0,1922.42,15.0,12.82,2500.0,2512.82,22.48,1900.0,1922.48,26.01,0.0,26.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Department of Food and Public Distribution,EXPENDITURE OF MINISTRIES AND DEPARTMENTS Total:,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215959.58,15.0,0.0,0.0,304360.79,0.0,0.0,296303.83,0.0,0.0,205513.94,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Ministry of Cooperation,TOTAL / Ministry,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,889.0,11.0,900.0,16.0,0.0,0.0,0.0,1459.74,165.0,1624.74,1149.38,1.0,1150.38,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Ministry of Cooperation,Central Sector Schemes/Projects,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,106.0,16.0,0.0,0.0,0.0,719.96,0.0,719.96,55.01,0.0,55.01,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Ministry of Cooperation,Centrally Sponsored Schemes,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,624.0,0.0,624.0,16.0,0.0,0.0,0.0,624.0,0.0,624.0,968.25,0.0,968.25,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Ministry of Cooperation,Establishment Expenditure of the Centre,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,11.0,120.0,16.0,0.0,0.0,0.0,68.0,165.0,233.0,75.0,1.0,76.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,Statement 3,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2023-24,Statement 3 - Budget,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Ministry of Cooperation,Other Central Sector Expenditure,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,50.0,16.0,0.0,0.0,0.0,47.78,0.0,47.78,51.12,0.0,51.12,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
